Asset ID,Street,City,Post Code,Building Number,Building Name,Sub-Building,Region,Country,Latitude,Longitude,Building ID,Property Identifier,Year,Scenario,Flood Defences,Physical Risk Score,River Flood Score,River Flood Severity Value (maximum depth (m)),River Flood Severity Lower Bound,River Flood Severity Upper Bound,River Flood Reliability,Surface Flood Score,Surface Flood Severity Value (maximum depth (m)),Surface Flood Severity Lower Bound,Surface Flood Severity Upper Bound,Surface Flood Reliability,Coastal Flood Score,Coastal Flood Severity Value (maximum depth (m)),Coastal Flood Severity Lower Bound,Coastal Flood Severity Upper Bound,Coastal Flood Reliability,Wildfires Score,Wildfires Severity Value (No of fire weather days),Wildfires Severity Lower Bound,Wildfires Severity Upper Bound,Wildfires Likelihood,Wildfires Reliability,Wildfires Climate Reliability,Storms Score,Storms Severity Value (3s gust wind speed (km/h)),Storms Severity Lower Bound,Storms Severity Upper Bound,Storms Reliability,Storms Climate Reliability,Tropical Cyclones Score,Tropical Cyclones Severity Value (3s gust wind speed (km/h)),Tropical Cyclones Severity Lower Bound,Tropical Cyclones Severity Upper Bound,Tropical Cyclones Reliability,Tropical Cyclones Climate Reliability,Subsidence Score,"Subsidence Severity Value (indicator [0,2])",Subsidence Severity Lower Bound,Subsidence Severity Upper Bound,Subsidence Reliability,Subsidence Climate Reliability,Landslide Score,Landslide Likelihood,Landslide Reliability,Landslide Climate Reliability,Extreme Heat Days Score,Extreme Heat Days Severity Value (No of heatwave days),Extreme Heat Days Severity Lower Bound,Extreme Heat Days Severity Upper Bound,Extreme Heat Days Reliability,Extreme Heat Days Climate Reliability,Drought Score,Drought Severity Value (Magnitude),Drought Severity Lower Bound,Drought Severity Upper Bound,Drought Likelihood,Drought Reliability,Drought Climate Reliability,Age Category,Age Category Flag,Asset Use,Asset Type,Structure Category,Flood Elevation Structure,Building Replacement Cost,Gross Premise Area Flag,Gross Premise Area,Floor Count,Currency,Unit of Length,River Flood Loss,Surface Flood Loss,Coastal Flood Loss,Subsidence Loss,Landslide Loss,Wildfires Loss,Storms Loss,Tropical Cyclones Loss,Total Building Loss,Total Loss per Unit/Flat,Total Loss Percentage,Unit/Flat Volume,Basement
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2050,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.4,1.28,1.54,,B,6.408603,0.0,18.068281,0.1847,0.75,0.9353354,E,154.800003,143.099991,170.099991,0.83,0.83,,,,,,,A,0.961112,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,C,14.741667,3.9,32.0,0.8968716,0.8968716,C,5.856081,1.391098,10.201965,0.148126,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,2633.0,293.0,0.0,425.0,158.0,0.0,3508.0,3508.0,0.0108502082,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2050,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,C,0.0,0.0,0.0,,A,7.014596,0.0,20.174555,0.118228,0.75,0.9353354,E,154.800003,143.099991,170.099991,0.83,0.83,,,,,,,B,1.062358,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,14.741667,3.9,32.0,0.8968716,0.8968716,E,6.051168,1.231156,11.182705,0.150587,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,165.0,433.0,0.0,0.0,15.0,0.0,613.0,613.0,0.0019318826,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2050,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.66,0.54,0.8,,B,7.092901,0.0,19.790695,0.163153,0.75,0.9353354,E,154.800003,143.099991,170.099991,0.83,0.83,,,,,,,B,1.067998,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,C,14.741667,3.9,32.0,0.8968716,0.8968716,C,5.856081,1.391098,10.201965,0.148126,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,820.0,374.0,0.0,154.0,13.0,0.0,1362.0,1362.0,0.0050762443,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2050,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.2,0.14,0.3,,A,7.475255,0.0,21.346676,0.127764,0.75,0.9353354,E,154.800003,143.099991,170.099991,0.83,0.83,,,,,,,C,1.275837,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,C,14.741667,3.9,32.0,0.8968716,0.8968716,E,6.051168,1.231156,11.182705,0.150587,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,275.0,636.0,0.0,0.0,11.0,0.0,922.0,922.0,0.0041622122,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2050,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,B,0.0,0.0,0.0,,A,4.536222,0.0,13.850307,0.096628,0.75,0.9353354,E,155.699997,143.099991,171.0,0.83,0.83,,,,,,,B,1.045148,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,15.108334,3.9,33.0,0.8968716,0.8968716,D,6.225729,1.489006,10.985003,0.13557,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,35.0,276.0,0.0,0.0,10.0,0.0,321.0,321.0,0.0014866213,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2060,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.07,0.06,0.07,,E,0.73,0.61,0.88,,A,8.331215,0.0,21.76379,0.101657,0.75,0.9353354,E,157.5,142.199997,175.5,0.83,0.83,,,,,,,B,1.079769,1.0,1.15,0.75,0.9361328,A,3e-06,0.93,0.9353354,D,18.549999,5.0,33.0,0.8968716,0.8968716,C,4.764884,1.252995,9.221139,0.172366,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,256.0,5562.0,1632.0,0.0,0.0,53.0,0.0,7503.0,1501.0,0.0067023904,5.0,0.0
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2060,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.07,0.08,,F,1.04,0.9,1.2,,A,3.202756,0.0,10.4592,0.134757,0.75,0.9353354,E,159.300003,144.0,176.399994,0.83,0.83,,,,,,,A,0.991256,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,A,5.691667,0.0,11.1,0.8968716,0.8968716,C,4.753604,1.123173,8.705195,0.159901,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,14590.0,1301.0,0.0,0.0,60.0,0.0,16351.0,16351.0,0.0129358964,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2060,ssp370,Undefended,B,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.59,1.45,1.79,,A,6.874485,0.0,18.587519,0.138198,0.75,0.9353354,E,157.5,142.199997,175.5,0.83,0.83,,,,,,,A,0.979469,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,18.549999,5.0,33.0,0.8968716,0.8968716,C,4.764884,1.252995,9.221139,0.172366,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,10585.0,292.0,0.0,0.0,146.0,0.0,11023.0,11023.0,0.03704537,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2060,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.44,1.27,1.64,,A,6.76203,0.0,18.515261,0.090623,0.75,0.9353354,E,157.5,142.199997,174.599991,0.83,0.83,,,,,,,A,0.97251,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,18.116667,5.0,32.0,0.8968716,0.8968716,C,4.764884,1.252995,9.221139,0.172366,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,624.0,30.0,0.0,0.0,16.0,0.0,670.0,670.0,0.0210773938,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2060,ssp370,Undefended,E,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.95,1.82,2.08,,B,6.556378,0.0,17.878567,0.187452,0.75,0.9353354,E,157.5,142.199997,174.599991,0.83,0.83,,,,,,,A,0.97647,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,D,18.549999,5.0,33.0,0.8968716,0.8968716,C,4.568396,1.178777,8.340228,0.160691,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,3945.0,35.0,0.0,51.0,18.0,0.0,4049.0,4049.0,0.112986728,1.0,0.0
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2060,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.52,1.37,1.72,,B,6.850188,0.0,18.860743,0.1847,0.75,0.9353354,E,154.800003,139.5,171.899994,0.83,0.83,,,,,,,A,0.962499,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,D,18.116667,5.0,32.0,0.8968716,0.8968716,C,4.764884,1.252995,9.221139,0.172366,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,3543.0,295.0,0.0,430.0,158.0,0.0,4426.0,4426.0,0.0136886235,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2060,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.02,0.0,0.03,,A,7.584842,0.0,20.613903,0.118228,0.75,0.9353354,E,154.800003,139.5,171.899994,0.83,0.83,,,,,,,B,1.063682,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,18.116667,5.0,32.0,0.8968716,0.8968716,C,4.689657,1.11585,9.283745,0.173201,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,210.0,435.0,0.0,0.0,15.0,0.0,660.0,660.0,0.0020795667,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2060,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.79,0.63,0.98,,B,7.698538,0.0,20.553982,0.163153,0.75,0.9353354,E,154.800003,139.5,171.899994,0.83,0.83,,,,,,,B,1.06934,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,D,18.116667,5.0,32.0,0.8968716,0.8968716,C,4.764884,1.252995,9.221139,0.172366,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,1120.0,376.0,0.0,161.0,13.0,0.0,1670.0,1670.0,0.0062252405,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2060,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.28,0.2,0.42,,A,8.16677,0.0,21.692204,0.127764,0.75,0.9353354,E,154.800003,139.5,171.899994,0.83,0.83,,,,,,,C,1.277136,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,D,18.116667,5.0,32.0,0.8968716,0.8968716,C,4.689657,1.11585,9.283745,0.173201,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,334.0,638.0,0.0,0.0,11.0,0.0,983.0,983.0,0.0044383023,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2060,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,C,0.0,0.0,0.02,,A,4.330419,0.0,15.62197,0.096628,0.75,0.9353354,E,155.699997,141.300003,172.799988,0.83,0.83,,,,,,,B,1.046533,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,18.799999,5.0,35.099998,0.8968716,0.8968716,C,4.804115,1.178869,8.760688,0.163423,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,43.0,277.0,0.0,0.0,10.0,0.0,330.0,330.0,0.001526505,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2070,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.07,0.06,0.07,,F,0.82,0.68,1.02,,A,10.37856,0.0,24.900314,0.101657,0.75,0.9353354,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,B,1.083823,1.0,1.15,0.75,0.9361328,A,3e-06,0.93,0.9353354,D,23.1,8.8,43.099998,0.8968716,0.8968716,D,5.028482,1.176664,9.222528,0.151496,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,256.0,7057.0,1657.0,0.0,0.0,53.0,0.0,9023.0,1805.0,0.0080605771,5.0,0.0
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2070,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.07,0.08,,F,1.14,0.97,1.35,,A,4.910696,0.0,12.8648,0.134757,0.75,0.9353354,E,159.300003,141.300003,181.799988,0.83,0.83,,,,,,,A,0.995048,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,B,9.7,1.0,26.0,0.8968716,0.8968716,C,4.587211,1.092211,8.784631,0.154052,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,16846.0,1321.0,0.0,0.0,60.0,0.0,18627.0,18627.0,0.0147368572,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2070,ssp370,Undefended,B,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.72,1.53,1.96,,A,8.833357,0.0,21.539869,0.138198,0.75,0.9353354,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,A,0.983425,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,23.1,8.8,43.099998,0.8968716,0.8968716,D,5.028482,1.176664,9.222528,0.151496,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,13488.0,296.0,0.0,0.0,146.0,0.0,13930.0,13930.0,0.0468149364,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2070,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.58,1.37,1.83,,A,8.699631,0.0,21.332695,0.090623,0.75,0.9353354,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,A,0.976461,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,22.566668,7.9,43.0,0.8968716,0.8968716,D,5.028482,1.176664,9.222528,0.151496,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,724.0,31.0,0.0,0.0,16.0,0.0,771.0,771.0,0.0242752468,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2070,ssp370,Undefended,E,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.04,1.88,2.21,,B,8.500439,0.0,20.794075,0.187452,0.75,0.9353354,E,157.5,139.5,180.899994,0.83,0.83,,,,,,,A,0.980407,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,D,23.1,8.8,43.099998,0.8968716,0.8968716,C,4.788248,1.173115,8.737895,0.151087,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,4231.0,35.0,0.0,54.0,18.0,0.0,4337.0,4337.0,0.1210267774,1.0,0.0
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2070,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.65,1.46,1.9,,B,8.778058,0.0,21.587555,0.1847,0.75,0.9353354,E,154.800003,137.699997,177.299988,0.83,0.83,,,,,,,A,0.966461,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,D,22.566668,7.9,43.0,0.8968716,0.8968716,D,5.028482,1.176664,9.222528,0.151496,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,4098.0,300.0,0.0,455.0,158.0,0.0,5011.0,5011.0,0.0154976548,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2070,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.1,0.04,0.37,,A,9.511408,0.0,23.403666,0.118228,0.75,0.9353354,E,154.800003,137.699997,177.299988,0.83,0.83,,,,,,,B,1.06769,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,22.566668,7.9,43.0,0.8968716,0.8968716,C,4.98435,1.195006,9.177488,0.154562,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,361.0,442.0,0.0,0.0,15.0,0.0,818.0,818.0,0.0025767261,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2070,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.93,0.72,1.18,,B,9.667832,0.0,23.549961,0.163153,0.75,0.9353354,E,154.800003,137.699997,177.299988,0.83,0.83,,,,,,,B,1.07335,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,D,22.566668,7.9,43.0,0.8968716,0.8968716,D,5.028482,1.176664,9.222528,0.151496,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,1345.0,382.0,0.0,182.0,13.0,0.0,1922.0,1922.0,0.0071639508,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2070,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.37,0.26,0.57,,A,10.118616,0.0,24.747581,0.127764,0.75,0.9353354,E,154.800003,137.699997,177.299988,0.83,0.83,,,,,,,C,1.281173,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,D,22.566668,7.9,43.0,0.8968716,0.8968716,C,4.98435,1.195006,9.177488,0.154562,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,430.0,646.0,0.0,0.0,11.0,0.0,1087.0,1087.0,0.0049049018,1.0,0.0
9,Witham Town,Boston,PE21 9JY,6.0,,,East Midlands (England),United Kingdom,52.9835697,-0.0310725,13519302,200004467536,2070,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,D,0.01,0.0,0.09,,A,6.177618,0.0,16.076679,0.096628,0.75,0.9353354,E,155.699997,138.599991,178.199997,0.83,0.83,,,,,,,B,1.050436,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,23.549999,8.0,45.0,0.8968716,0.8968716,C,4.580505,1.180634,8.868325,0.160407,0.65,0.65,post-1985,M,agriculture,AGRICULTURE,C_5,Not applied,216142.0,A,171.0,2.0,GBP,Metres,0.0,0.0,61.0,282.0,0.0,0.0,10.0,0.0,353.0,353.0,0.0016353728,1.0,0.0
1,,,,,,,East Midlands (England),United Kingdom,52.7702909069,0.1894779759,23047437,100030889668,2080,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.07,0.06,0.07,,F,0.93,0.75,1.16,,A,10.535566,0.20137,25.233843,0.101657,0.75,0.9353354,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,B,1.085264,1.0,1.15,0.75,0.9361328,A,3e-06,0.93,0.9353354,D,28.1,10.9,52.0,0.8968716,0.8968716,C,4.596972,1.213075,8.498698,0.151926,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,1119385.0,A,824.6,2.0,GBP,Metres,0.0,256.0,8077.0,1666.0,0.0,0.0,53.0,0.0,10052.0,2010.0,0.0089799868,5.0,0.0
10,,,,,,,East Midlands (England),United Kingdom,53.050081479,0.158874125,,,2080,ssp370,Undefended,A,A,0.0,0.0,0.0,,D,0.08,0.07,0.08,,F,1.26,1.05,1.51,,A,4.851284,0.0,12.311584,0.134757,0.75,0.9353354,E,159.300003,139.5,182.699997,0.83,0.83,,,,,,,A,0.996719,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,C,13.891666,1.0,36.200001,0.8968716,0.8968716,D,5.265526,1.236836,8.736675,0.152972,0.65,0.65,post-1985,D,commercial,,C_5,Not applied,1263991.0,D,1000.0,1.0,GBP,Metres,0.0,400.0,19662.0,1330.0,0.0,0.0,60.0,0.0,21451.0,21451.0,0.0169712194,1.0,0.0
2,,,,,,,East Midlands (England),United Kingdom,52.8408284176,0.1697058665,23337180,200001147586,2080,ssp370,Undefended,C,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.85,1.63,2.15,,A,8.963716,0.185698,21.790514,0.138198,0.75,0.9353354,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,A,0.984946,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,28.1,10.9,52.0,0.8968716,0.8968716,C,4.596972,1.213075,8.498698,0.151926,0.65,0.65,post-1985,A,residential,SINGLE_RES,C_4,Not applied,297561.0,A,219.2,1.0,GBP,Metres,0.0,0.0,17623.0,298.0,0.0,0.0,146.0,0.0,18067.0,18067.0,0.0607168751,1.0,0.0
3,,,,,,,East Midlands (England),United Kingdom,52.8494594446,0.1414652949,917061,,2080,ssp370,Undefended,B,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.72,1.47,2.03,,A,8.885899,0.236261,21.669397,0.090623,0.75,0.9353354,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,A,0.977987,0.0,1.0,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,27.216667,10.0,49.299999,0.8968716,0.8968716,C,4.596972,1.213075,8.498698,0.151926,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,31765.0,A,23.4,1.0,GBP,Metres,0.0,0.0,894.0,31.0,0.0,0.0,16.0,0.0,941.0,941.0,0.0296132299,1.0,0.0
4,,,,,,,East Midlands (England),United Kingdom,52.8548146185,0.1709734372,22418623,,2080,ssp370,Undefended,E,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,2.14,1.96,2.34,,B,8.608677,0.165598,20.986706,0.187452,0.75,0.9353354,E,157.5,137.699997,181.799988,0.83,0.83,,,,,,,A,0.981943,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,D,28.1,10.9,52.0,0.8968716,0.8968716,C,5.616826,2.679566,8.975036,0.143111,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,35838.0,A,26.4,1.0,GBP,Metres,0.0,0.0,4503.0,35.0,0.0,54.0,18.0,0.0,4609.0,4609.0,0.128620601,1.0,0.0
5,,,,,,,East Midlands (England),United Kingdom,52.8483471645,0.1166868854,23318602,10002548311,2080,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,F,1.79,1.56,2.09,,B,9.025214,0.291654,22.033678,0.1847,0.75,0.9353354,E,154.800003,135.0,178.199997,0.83,0.83,,,,,,,A,0.967975,0.0,1.0,0.75,0.9361328,A,0.0,0.93,0.9353354,D,27.216667,10.0,49.299999,0.8968716,0.8968716,C,4.596972,1.213075,8.498698,0.151926,0.65,0.65,post-1985,M,residential,SINGLE_RES,C_4,Not applied,323354.0,A,238.2,2.0,GBP,Metres,0.0,0.0,4730.0,302.0,0.0,458.0,158.0,0.0,5649.0,5649.0,0.0174686588,1.0,0.0
6,Marsh Rd,Holbeach Hurn,PE12 8JY,1.0,,,East Midlands (England),United Kingdom,52.8231572,0.0656962,4441069,100032161463,2080,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.21,0.1,0.53,,A,9.937815,0.469509,24.299606,0.118228,0.75,0.9353354,E,154.800003,135.0,178.199997,0.83,0.83,,,,,,,B,1.069161,1.0,1.15,0.75,0.9361328,A,1e-06,0.93,0.9353354,D,27.216667,10.0,49.299999,0.8968716,0.8968716,C,4.499265,1.0811,8.332766,0.15409,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,317381.0,A,233.8,2.0,GBP,Metres,0.0,0.0,481.0,444.0,0.0,0.0,15.0,0.0,940.0,940.0,0.0029628553,1.0,0.0
7,,,,,,,East Midlands (England),United Kingdom,52.8088689,0.1259753,23062655,100030887449,2080,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,1.08,0.82,1.4,,B,9.95816,0.340692,24.188379,0.163153,0.75,0.9353354,E,154.800003,135.0,178.199997,0.83,0.83,,,,,,,B,1.074826,1.0,1.15,0.75,0.9361328,A,6e-06,0.93,0.9353354,D,27.216667,10.0,49.299999,0.8968716,0.8968716,C,4.596972,1.213075,8.498698,0.151926,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,268240.0,A,197.6,2.0,GBP,Metres,0.0,0.0,1581.0,384.0,0.0,185.0,13.0,0.0,2164.0,2164.0,0.0080657141,1.0,0.0
8,Pinstock Lane,Spalding,PE12 0BT,,,,East Midlands (England),United Kingdom,52.7960426,0.0741809,22823054,100030891649,2080,ssp370,Undefended,A,A,0.0,0.0,0.0,,A,0.0,0.0,0.0,,E,0.48,0.32,0.72,,A,10.581619,0.516004,25.83005,0.127764,0.75,0.9353354,E,154.800003,135.0,178.199997,0.83,0.83,,,,,,,C,1.282619,1.15,1.3,0.75,0.9361328,A,3e-06,0.93,0.9353354,D,27.216667,10.0,49.299999,0.8968716,0.8968716,C,4.499265,1.0811,8.332766,0.15409,0.65,0.65,pre-1919,M,residential,SINGLE_RES,C_5,Not applied,221542.0,A,163.2,2.0,GBP,Metres,0.0,0.0,576.0,649.0,0.0,0.0,11.0,0.0,1236.0,1236.0,0.0055807141,1.0,0.0
